Rk,Gtm,Date,Var.4,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,X.,Thr,Opp..Starter..GmeSc.,SOPercH,IP,HA,RA,ER,UER,BBA,OSO,HRA,HBPA,ERA,BF,Pit,Str,IR,IS,SBA,CSA,ABA,2BA,3BA,IBBA,SHA,SFA,ROEA,DPT,NumPitchers,Umpire,Pitchers Used (Rest-GameScore-Dec),BAA,SLGA,OBPA,OPSA,WHIP,FIP,StrPerc,SOPerc,K_9,K_BB,HR_9,team,Year
11,11,Apr 11,,NYY,"L,7-10",38,36,7,10,3,0,2,6,2,0,8,0,0,0,0,1,0,0,.261,.339,.430,.769,4,10,R,M.Tanaka(30),0.16554809843400448,9.0,12,10,10,0,5,9,2,1,3.17,44,181,107,1,0,2,0,36,1,1,0,0,2,0,0,7,Hunter Wendelstedt,"D.Price (5-30-L), B.Poyner (2), H.Hembree (2), M.Barnes (7), J.Kelly (0), B.Johnson (0), C.Smith (2)",0.2268041237113402,0.3402061855670103,0.2956120092378753,0.6358181948048856,1.2,3.161,0.6375366568914956,0.2517321016166282,9.342857142857143,2.867666403578006,0.6857142857142857,BOS,2018
12,12,Apr 12,,NYY,"W,6-3",38,33,6,8,2,0,0,6,3,0,9,1,0,1,0,0,0,0,.259,.337,.421,.757,8,11,R,S.Gray(22),0.1711340206185567,9.0,5,3,3,0,2,10,0,1,3.16,35,138,93,1,0,1,0,32,3,0,0,0,0,0,0,3,Chris Guccione,"R.Porcello (4-79-W), M.Walden (4), C.Kimbrel (3-Sv)",0.22142857142857142,0.3333333333333333,0.2905982905982906,0.6239316239316239,1.1666666666666667,3.0381929824561404,0.6402604449267498,0.25427350427350426,9.394736842105264,2.9742564358910273,0.631578947368421,BOS,2018
13,13,Apr 13,,BAL,"W,7-3",42,34,7,11,4,0,1,5,6,0,6,1,0,1,0,0,0,0,.264,.344,.429,.773,11,9,R,C.Tillman(16),0.16888045540796964,9.0,9,3,3,0,2,12,0,0,3.15,37,151,95,0,0,0,0,34,1,0,0,0,1,0,0,4,Cory Blaser,"E.Rodriguez (4-64-W), H.Hembree (1), J.Kelly (1), M.Barnes (1)",0.22466960352422907,0.3303964757709251,0.29108910891089107,0.6214855846818161,1.170731707317073,2.9008373983739837,0.6394182547642929,0.2594059405940594,9.585365853658537,3.118305165436801,0.5853658536585366,BOS,2018
14,14,Apr 14,,BAL,"W,10-3",41,39,10,15,4,0,2,9,2,0,3,0,0,0,2,1,0,0,.273,.349,.445,.794,7,10,R,A.Cobb(10),0.1619718309859155,9.0,9,3,3,0,1,9,1,0,3.14,35,146,96,0,0,0,0,34,3,0,0,0,0,0,2,3,Stu Scheurwater,"H.Velazquez (5-51-W), J.Kelly (0), M.Walden (1-Sv)",0.22745901639344263,0.33811475409836067,0.29074074074074074,0.6288554948391014,1.1666666666666667,2.9034242424242427,0.6406542056074767,0.25925925925925924,9.545454545454545,3.255056963496861,0.6136363636363636,BOS,2018
15,15,Apr 15,,BAL,"W,3-1",36,34,3,10,4,1,0,2,2,0,8,0,0,0,1,0,2,0,.275,.348,.447,.795,9,9,R,D.Bundy(51),0.16556291390728478,9.0,3,1,1,0,3,14,0,0,3.00,33,151,90,0,0,1,0,30,1,0,0,0,0,0,0,4,Gary Cederstrom,"C.Sale (4-65), H.Hembree (1-W), M.Barnes (1-H), C.Kimbrel (2-Sv)",0.22007722007722008,0.32625482625482627,0.2844677137870855,0.6107225400419118,1.1347517730496455,2.785113475177305,0.6377127891750327,0.268760907504363,9.829787234042554,3.3470984568572053,0.574468085106383,BOS,2018
16,16,Apr 17,@,LAA,"W,10-1",45,38,10,15,0,0,6,10,5,0,3,1,0,1,0,1,0,0,.283,.356,.475,.831,8,12,R,S.Ohtani(35),0.15870570107858242,9.0,4,1,1,0,6,10,0,0,2.88,36,130,82,0,0,0,0,30,0,0,0,0,0,1,2,3,Vic Carapazza,"D.Price (5-59-W), B.Johnson (5), M.Walden (2)",0.21532846715328466,0.3156934306569343,0.28407224958949095,0.5997656802464253,1.1333333333333333,2.7943333333333333,0.6373399421726559,0.26929392446633826,9.84,3.153239761584311,0.54,BOS,2018
17,17,Apr 18,@,LAA,"W,9-0",44,41,9,14,3,0,3,9,3,0,12,0,0,0,1,1,0,0,.287,.358,.485,.844,8,10,L,T.Skaggs(26),0.16594516594516595,9.0,6,0,0,0,1,8,0,1,2.72,35,137,94,0,0,0,0,33,0,0,0,0,0,0,0,4,Jordan Baker,"R.Porcello (5-66-W), C.Smith (6), M.Walden (0), C.Kimbrel (2)",0.2134251290877797,0.3080895008605852,0.281055900621118,0.5891454014817032,1.1132075471698113,2.7333270440251574,0.6399530883502736,0.2670807453416149,9.735849056603774,3.2446708168270137,0.5094339622641509,BOS,2018
18,18,Apr 19,@,LAA,"W,8-2",42,37,8,14,5,0,2,8,3,1,5,1,0,1,1,3,0,0,.292,.362,.496,.859,7,10,R,N.Tropeano(35),0.16326530612244897,9.0,4,2,2,0,3,9,1,0,2.68,35,155,96,0,0,0,0,32,0,0,0,0,0,1,0,4,Jerry Layne,"E.Rodriguez (5-60-W), H.Hembree (3-H), C.Smith (0), J.Kelly (4)",0.20880913539967375,0.3034257748776509,0.2768777614138439,0.5803035362914948,1.0952380952380953,2.780047619047619,0.6387762624401032,0.2665684830633284,9.696428571428571,3.231565791822889,0.5357142857142857,BOS,2018
19,19,Apr 20,@,OAK,"W,7-3",36,35,7,11,1,0,2,7,1,0,6,0,0,0,0,2,0,1,.293,.361,.497,.858,2,9,R,K.Graveman(35),0.16342412451361868,9.0,10,3,3,0,2,11,0,1,2.69,40,172,112,6,0,0,0,37,3,0,0,0,0,0,1,5,Brian Gorman,"D.Pomeranz (99-44), H.Velazquez (5-W), B.Johnson (2), M.Barnes (4-H), J.Kelly (0)",0.2123076923076923,0.30615384615384617,0.2795549374130737,0.5857087835669199,1.1073446327683616,2.7090225988700567,0.6395147313691508,0.2670375521557719,9.76271186440678,3.309774176866058,0.5084745762711864,BOS,2018
20,20,Apr 21,@,OAK,"L,0-3",30,28,0,0,0,0,0,0,2,0,10,0,0,0,1,0,0,0,.282,.350,.478,.828,3,10,L,S.Manaea(95),0.16978776529338327,8.0,7,3,3,0,2,10,1,0,2.72,33,125,78,0,0,1,0,31,4,1,0,0,0,0,0,2,Hunter Wendelstedt,"C.Sale (5-62-L), H.Hembree (1)",0.21292217327459617,0.315712187958884,0.27925531914893614,0.5949675071078202,1.1081081081081081,2.7231621621621622,0.6388704318936878,0.26861702127659576,9.827027027027027,3.36610564905849,0.5351351351351351,BOS,2018
21,21,Apr 22,@,OAK,"L,1-4",35,34,1,6,2,0,0,1,1,0,10,0,0,0,1,0,1,0,.277,.344,.467,.810,7,9,R,D.Mengden(62),0.17464114832535885,8.0,9,4,4,0,1,6,1,0,2.80,32,98,70,0,0,0,0,31,2,0,0,0,0,0,2,2,Adrian Johnson,"D.Price (4-50-L), C.Smith (2)",0.21629213483146068,0.32162921348314605,0.28061224489795916,0.6022414583811052,1.1139896373056994,2.7620362694300518,0.6412483912483913,0.2653061224489796,9.699481865284975,3.40927716767743,0.5595854922279793,BOS,2018
22,22,Apr 24,@,TOR,"L,3-4",39,37,3,9,1,0,0,3,2,0,14,0,0,0,0,1,1,0,.275,.341,.457,.798,6,11,L,J.Happ(75),0.18285714285714286,9.1,5,4,4,0,3,11,1,0,2.85,37,132,84,0,0,0,0,34,2,0,0,0,0,0,0,3,Dan Iassogna,"R.Porcello (5-65), J.Kelly (3), C.Kimbrel (5-L)",0.2131367292225201,0.3203753351206434,0.2777101096224117,0.5980854447430551,1.103414151410193,2.7800004948045522,0.6410493827160494,0.26674786845310594,9.75259772389906,3.4213404155600684,0.5789213260762,BOS,2018
23,23,Apr 25,@,TOR,"W,4-3",41,33,4,6,1,0,2,4,6,0,10,2,0,0,1,1,2,0,.271,.341,.455,.796,10,9,R,A.Sanchez(64),0.185589519650655,9.0,6,3,3,0,1,5,1,0,2.85,35,136,84,0,0,1,0,34,1,0,0,0,0,1,0,4,Scott Barry,"E.Rodriguez (5-52-W), H.Hembree (3-H), J.Kelly (0-H), C.Kimbrel (0-Sv)",0.21153846153846154,0.3192307692307692,0.27453271028037385,0.593763479511143,1.0895310279488395,2.8246665087636194,0.64010663507109,0.2616822429906542,9.54997631454287,3.445623750192278,0.5968735196589294,BOS,2018
24,24,Apr 26,@,TOR,"W,5-4",37,33,5,8,3,0,1,5,3,0,9,0,0,1,0,0,1,0,.270,.339,.454,.793,5,11,R,M.Estrada(35),0.18782791185729275,9.0,6,4,4,0,4,8,2,1,2.90,38,163,103,1,0,0,0,32,2,1,0,0,1,0,0,4,Ramon De Jesus,"C.Sale (4-54-W), C.Smith (3-H), M.Barnes (5-H), C.Kimbrel (0-Sv)",0.2105911330049261,0.3263546798029557,0.2751677852348993,0.601522465037855,1.0904134484325307,2.938373920945025,0.6397287369313366,0.2595078299776286,9.486597001363018,3.361831618605999,0.6542480690595184,BOS,2018
25,25,Apr 27,,TBR,"L,3-4",35,34,3,8,5,0,0,3,1,0,11,0,0,0,1,2,1,0,.269,.336,.451,.787,5,12,L,B.Snell(68),0.19230769230769232,9.0,10,4,4,0,3,5,3,1,2.94,37,139,87,1,0,0,2,33,1,0,0,0,0,0,2,3,Sam Holbrook,"D.Pomeranz (6-41-L), H.Velazquez (6), H.Hembree (1)",0.21420118343195266,0.33727810650887574,0.27926960257787325,0.616547709086749,1.1043212570929726,3.112986032300306,0.6392060902664491,0.2545649838882922,9.310344827586206,3.2912095542285793,0.746398952422523,BOS,2018
26,26,Apr 28,,TBR,"L,6-12",43,38,6,12,3,0,1,5,3,0,14,1,0,1,1,1,0,0,.271,.338,.452,.790,10,10,R,Y.Chirinos(33),0.19786614936954414,9.0,18,12,11,1,5,9,4,0,3.25,48,174,115,3,1,0,0,43,4,0,0,0,0,0,1,4,Ryan Blakney,"D.Price (5-32-L), H.Hembree (0), M.Barnes (1), B.Johnson (7)",0.22409909909909909,0.35923423423423423,0.28907048008171604,0.6483047143159503,1.1591768164636707,3.3205968080638386,0.6401869158878505,0.2512768130745659,9.298614027719445,3.1943903389170236,0.869382612347753,BOS,2018
27,27,Apr 29,,TBR,"W,4-3",36,30,4,7,0,0,0,4,3,0,7,2,0,1,0,0,2,0,.270,.338,.445,.783,8,9,R,M.Andriese(59),0.19775070290534208,9.0,10,3,3,0,0,9,1,0,3.24,36,142,102,1,0,0,0,35,2,0,0,1,0,0,0,2,Jim Wolf,"R.Porcello (4-59), C.Kimbrel (2-W)",0.22643553629469124,0.361863488624052,0.28866995073891627,0.6505334393629683,1.1574261432618373,3.294549170376366,0.642964446670005,0.2512315270935961,9.287737757992716,3.311258278145695,0.8741400242816674,BOS,2018
28,28,Apr 30,,KCR,"W,10-6",41,37,10,13,3,0,2,9,3,0,3,0,0,1,1,0,0,0,.273,.340,.451,.790,7,9,R,J.Hammel(15),0.1931407942238267,9.0,9,6,6,0,3,13,0,2,3.34,40,163,106,0,0,0,0,35,4,0,0,0,0,0,1,4,CB Bucknor,"E.Rodriguez (4-35), H.Velazquez (2-W), C.Smith (3-H), B.Johnson (1)",0.22755741127348644,0.36221294363256784,0.2909952606635071,0.653208204296075,1.1636079656384224,3.223475595470519,0.6432523454414241,0.25402843601895736,9.418196017180788,3.349581302337208,0.8434205388520108,BOS,2018
29,29,May 1,,KCR,"L,6-7",54,51,6,12,3,0,2,5,2,0,10,1,0,0,0,0,0,0,.271,.337,.449,.785,9,11,R,J.Junis(54),0.1927710843373494,13.0,15,7,6,1,3,11,2,2,3.38,58,203,135,0,0,1,1,51,2,0,0,0,2,1,1,6,Chris Conroy,"C.Sale (4-65), M.Barnes (2-H), C.Kimbrel (1-BSv), C.Smith (0), H.Hembree (2), B.Johnson (0-L)",0.2309217046580773,0.36669970267591673,0.29380053908355797,0.6605002417594747,1.174284652545522,3.26876662950576,0.6442660550458715,0.25067385444743934,9.331103678929765,3.361040838453198,0.8695652173913043,BOS,2018
30,30,May 2,,KCR,"W,5-4",33,32,5,10,1,0,4,5,1,0,6,0,0,0,0,1,0,0,.272,.337,.457,.793,4,9,L,D.Duffy(39),0.19246861924686193,9.0,10,4,4,0,2,10,1,1,3.40,37,139,90,0,0,0,0,33,3,0,0,0,1,0,2,4,Brian O'Nora,"D.Pomeranz (4-45-W), J.Kelly (6-H), M.Barnes (0-H), C.Kimbrel (0-Sv)",0.23320537428023033,0.3704414587332054,0.2956521739130435,0.6660936326462489,1.1794318590435093,3.261683207479324,0.6443654145365637,0.25130434782608696,9.352750809061488,3.3996000470532874,0.8737864077669902,BOS,2018
31,31,May 3,@,TEX,"L,5-11",41,36,5,9,2,0,1,5,4,0,6,0,0,1,1,0,0,0,.271,.336,.454,.790,9,11,L,M.Minor(47),0.19093851132686085,8.0,11,11,8,3,3,9,1,1,3.55,40,157,96,5,3,0,0,35,2,1,0,0,1,2,1,3,Phil Cuzzi,"D.Price (4-19-L), H.Velazquez (2), M.Walden (14)",0.23584029712163418,0.3751160631383473,0.29831932773109243,0.6734353908694397,1.1953862285914014,3.2728490038448097,0.6432560137457045,0.2504201680672269,9.374344634743096,3.38597886603795,0.8808109052778748,BOS,2018
32,32,May 4,@,TEX,"W,5-1",35,34,5,7,1,0,4,5,1,0,7,0,0,0,0,0,0,0,.269,.333,.458,.792,3,9,R,B.Colon(55),0.1911880409126672,9.0,4,1,1,0,1,12,1,0,3.47,31,146,95,0,0,0,0,30,1,0,0,0,0,0,1,4,Adam Hamari,"R.Porcello (4-69-W), J.Kelly (1-H), M.Barnes (1), B.Poyner (22)",0.23306233062330622,0.3721770551038844,0.29484029484029484,0.6670173499441792,1.1758725855642154,3.2423283632666893,0.6434818825489379,0.2538902538902539,9.454422229752625,3.4827547466576787,0.8844459505252457,BOS,2018
33,33,May 5,@,TEX,"W,6-5",40,35,6,9,2,1,1,5,3,0,6,0,1,1,2,1,0,0,.269,.332,.458,.791,7,10,L,C.Hamels(55),0.18993135011441648,9.0,6,5,5,0,3,17,3,0,3.52,36,160,104,3,0,0,0,33,1,0,1,0,0,0,0,4,Adrian Johnson,"E.Rodriguez (4-52), H.Hembree (3), J.Kelly (0-W), C.Kimbrel (2-Sv)",0.23157894736842105,0.37543859649122807,0.2935560859188544,0.6689946824100825,1.1706675435711935,3.285958895100296,0.6436920596533656,0.26014319809069214,9.677737586320289,3.5539615259210953,0.9470568891811904,BOS,2018
34,34,May 6,@,TEX,"W,6-1",39,36,6,10,2,0,2,6,2,0,7,1,0,0,0,0,0,0,.269,.332,.460,.792,6,10,R,D.Fister(34),0.18962962962962962,9.0,5,1,1,0,1,14,1,2,3.45,35,127,87,0,0,2,0,32,0,0,0,0,0,1,1,3,Dan Bellino,"C.Sale (4-76-W), M.Barnes (1), C.Smith (4)",0.2295221843003413,0.3720136518771331,0.2917956656346749,0.663809317511808,1.1561801341424465,3.2440405621207282,0.6447239143250147,0.26393188854489164,9.801980198019802,3.6662724438232446,0.9485787288406259,BOS,2018
35,35,May 8,@,NYY,"L,2-3",36,35,2,8,2,1,0,2,0,0,14,1,0,0,1,1,1,0,.268,.330,.456,.787,7,9,R,L.Severino(63),0.19480519480519481,8.0,6,3,3,0,5,8,2,0,3.45,34,153,85,4,1,1,0,29,1,0,0,0,0,1,1,4,Gary Cederstrom,"D.Pomeranz (5-60), H.Hembree (2-L), J.Kelly (2), C.Smith (1)",0.2289758534554538,0.37385512073272276,0.29260935143288086,0.6664644721656037,1.1616318903768295,3.3198290252257863,0.6421213277375047,0.2631975867269985,9.781999377141076,3.5608611366187124,0.981002802865151,BOS,2018
36,36,May 9,@,NYY,"L,6-9",42,36,6,12,2,0,3,6,5,1,10,0,0,1,0,2,0,0,.270,.332,.461,.794,9,11,R,M.Tanaka(37),0.19607843137254902,8.0,12,9,9,0,4,6,1,1,3.61,40,148,84,3,2,1,0,33,4,1,0,0,2,0,1,5,Cory Blaser,"R.Porcello (4-32), B.Johnson (7), C.Smith (0-H), M.Barnes (2-L), C.Kimbrel (3-BSv)",0.2325769854132901,0.38087520259319285,0.2964860907759883,0.6773612933691812,1.182011546642358,3.3554697660285626,0.640074211502783,0.25988286969253294,9.708295350957155,3.480050975394569,0.9845031905195989,BOS,2018
37,37,May 10,@,NYY,"W,5-4",38,37,5,10,2,0,2,5,1,0,11,0,0,0,0,0,1,0,.270,.331,.462,.793,6,9,L,C.Sabathia(33),0.1984993178717599,9.0,5,4,4,0,7,11,0,0,3.62,39,157,88,3,3,0,0,32,0,0,0,0,0,0,0,5,Stu Scheurwater,"E.Rodriguez (4-70), M.Barnes (0), H.Hembree (1), J.Kelly (1-BW), C.Kimbrel (0-Sv)",0.23064770932069512,0.37519747235387046,0.29679715302491105,0.6719946253787815,1.1860396332446022,3.3473354037267082,0.6378222462592392,0.2604982206405694,9.742679680567878,3.3574901385194016,0.95829636202307,BOS,2018
38,38,May 11,@,TOR,"L,3-5",47,42,3,6,1,0,1,2,4,0,12,1,0,0,1,1,2,0,.266,.328,.455,.784,8,11,R,A.Sanchez(48),0.2002643754130866,11.0,8,5,5,0,3,19,2,0,3.63,44,168,114,0,0,1,0,41,3,0,0,0,0,1,0,4,Ed Hickox,"C.Sale (4-78), M.Barnes (0), C.Smith (1), B.Johnson (1-L)",0.22953328232593725,0.3764345830145371,0.295376121463078,0.6718107044776152,1.1801775995416786,3.3328705242050987,0.6390201224846894,0.26570048309178745,9.925522772844456,3.437193107758236,0.9796619879690632,BOS,2018
39,39,May 12,@,TOR,"W,5-2",39,38,5,12,4,0,1,5,1,0,11,0,0,0,0,0,0,1,.267,.328,.456,.785,7,9,R,M.Estrada(46),0.20231958762886598,9.0,7,2,2,0,3,12,1,0,3.59,36,139,87,0,0,1,0,33,1,0,0,0,0,1,1,5,Ron Kulpa,"D.Price (8-53-W), C.Smith (0-H), H.Velazquez (8-H), J.Kelly (1-H), C.Kimbrel (1-Sv)",0.2291044776119403,0.3753731343283582,0.29494949494949496,0.6703226292778532,1.1784417760402122,3.322965931304105,0.6387085753331055,0.2673400673400673,9.97765987154426,3.4518737501086862,0.9801731359955319,BOS,2018
40,40,May 13,@,TOR,"W,5-3",38,33,5,8,1,0,1,5,5,0,7,0,0,0,0,1,4,1,.267,.329,.454,.783,6,9,R,J.Biagini(40),0.2018867924528302,9.0,10,3,3,0,5,11,0,0,3.58,40,167,100,2,1,0,0,35,3,0,0,0,0,0,1,5,Jerry Meals,"D.Pomeranz (4-41), H.Velazquez (0-W), M.Barnes (1-H), H.Hembree (2-H), J.Kelly (0-Sv)",0.23054545454545455,0.37527272727272726,0.29704918032786887,0.6723219076005962,1.1904113320621084,3.2999267229637703,0.6376017272878259,0.26754098360655737,10.002724053391447,3.39971669027581,0.9561427403977117,BOS,2018
41,41,May 14,,OAK,"L,5-6",37,36,5,9,1,0,2,5,1,0,4,0,0,0,1,1,1,0,.266,.327,.454,.781,5,10,L,S.Manaea(45),0.1997541487400123,9.0,11,6,6,0,0,7,3,0,3.64,37,154,98,0,0,0,0,37,1,1,0,0,0,0,1,4,Ben May,"R.Porcello (4-39-L), H.Hembree (0), C.Smith (1), B.Johnson (2)",0.23229461756373937,0.38172804532577903,0.2970550576184379,0.678783102944217,1.1911725604892316,3.363073916511566,0.6375708502024291,0.26568501920614596,9.930869449614464,3.4580451629030913,1.005051847912789,BOS,2018
42,42,May 15,,OAK,"L,3-5",39,38,3,10,4,0,1,3,1,0,6,0,0,0,1,0,0,0,.266,.326,.454,.780,9,10,R,D.Mengden(53),0.19867947178871548,9.0,9,5,5,0,3,5,1,1,3.67,38,178,112,2,2,0,0,34,2,0,0,0,0,0,2,4,Mark Wegner,"E.Rodriguez (4-47-L), S.Wright (99), B.Poyner (10), B.Johnson (0)",0.2330567081604426,0.3824343015214384,0.298125,0.6805593015214384,1.194494936380161,3.38951207478577,0.6373366913269322,0.2625,9.815632303297845,3.41435655637753,1.0049337834328744,BOS,2018
43,43,May 16,,OAK,"W,6-4",34,32,6,9,0,0,2,6,2,0,6,0,0,0,0,0,0,1,.267,.326,.454,.781,4,9,R,T.Cahill(45),0.19823529411764707,9.0,5,4,4,0,5,13,3,0,3.67,36,169,105,0,0,0,0,31,0,0,0,0,0,0,1,5,John Tumpane,"C.Sale (4-60-W), M.Barnes (2-H), H.Hembree (1), J.Kelly (2-H), C.Kimbrel (3-Sv)",0.23155044008124576,0.38388625592417064,0.29767726161369196,0.6815635175378626,1.1925907130170006,3.4553415376807917,0.6369211898190739,0.26466992665036676,9.888353209845217,3.382548238418874,1.0504947982745496,BOS,2018
44,44,May 17,,BAL,"W,6-2",37,32,6,10,0,0,2,6,4,0,7,0,0,1,0,1,5,0,.268,.327,.455,.783,7,10,R,K.Gausman(28),0.1980426021876799,9.0,5,2,2,0,0,8,1,0,3.64,31,95,69,,,0,0,31,1,0,0,0,0,0,0,1,Tony Randazzo,D.Price (4-77-W),0.23010610079575597,0.3819628647214854,0.29514097180563886,0.6771038365271242,1.1783676507070204,3.4413274621681964,0.6382046244521686,0.26454709058188364,9.846192011907714,3.4450433559878135,1.0493674026296205,BOS,2018
45,45,May 18,,BAL,"L,4-7",41,38,4,13,6,0,1,4,3,0,4,0,0,0,1,1,0,1,.269,.329,.458,.787,10,12,R,A.Cobb(43),0.19572553430821146,9.0,10,7,6,1,5,8,1,0,3.69,42,153,101,1,0,0,0,37,5,0,0,0,0,0,0,3,Lance Barrett,"D.Pomeranz (4-29-L), S.Wright (2), H.Hembree (1)",0.23106796116504855,0.3844660194174757,0.296664716208309,0.6811307356257847,1.1890317884008734,3.4643244358165495,0.6387001477104874,0.26272674078408426,9.805872361077407,3.3756860386437113,1.0482892501819947,BOS,2018
46,46,May 19,,BAL,"W,6-3",34,29,6,6,2,0,3,6,5,0,8,0,0,0,1,2,1,0,.268,.329,.460,.789,4,9,R,D.Bundy(52),0.19646799116997793,9.0,6,3,3,0,3,13,1,0,3.67,36,155,104,0,0,0,0,32,1,0,0,0,1,0,0,4,Bill Welke,"R.Porcello (4-54-W), J.Kelly (2-H), M.Barnes (2-H), C.Kimbrel (2-Sv)",0.2301838934686113,0.38300570703868103,0.295702005730659,0.67870771276934,1.184991688435051,3.4483426739491807,0.6394223826714801,0.264756446991404,9.874139159344573,3.396809058157489,1.0472571835668487,BOS,2018
47,47,May 20,,BAL,"W,5-0",41,36,5,12,3,0,3,5,5,1,8,0,0,0,0,0,0,0,.270,.331,.465,.795,12,9,R,D.Hess(30),0.19643820831084727,9.0,13,0,0,0,0,10,0,0,3.60,41,170,116,3,0,0,0,41,1,0,0,0,0,1,0,4,Nic Lentz,"E.Rodriguez (4-58-W), H.Hembree (1-H), B.Poyner (4), B.Johnson (4)",0.2323856613102596,0.3819530284301607,0.2961926091825308,0.6781456376126915,1.1904208323645664,3.3958291095094166,0.6404510218463707,0.2642777155655095,9.876772843524762,3.470333063745313,1.0253429435015111,BOS,2018
48,48,May 22,@,TBR,"W,4-2",36,31,4,7,0,0,2,4,4,0,5,1,0,0,0,3,0,0,.269,.331,.464,.795,5,9,R,J.Faria(41),0.1953414505029116,9.0,6,2,1,1,3,11,1,1,3.54,36,150,95,0,0,0,0,31,2,0,0,0,1,0,0,3,Adam Hamari,"C.Sale (5-72-W), J.Kelly (2-H), C.Kimbrel (2-Sv)",0.23165554881746514,0.38144329896907214,0.29582875960482985,0.677272058573902,1.1865178774766567,3.39101594169893,0.640303657694962,0.2650933040614709,9.899795035299476,3.474570174807568,1.0248235026189934,BOS,2018
49,49,May 23,@,TBR,"W,4-1",36,29,4,5,2,0,0,2,6,0,11,0,0,1,1,2,0,0,.267,.330,.460,.790,5,9,R,C.Archer(63),0.1974025974025974,9.0,3,1,1,0,3,13,0,0,3.49,32,127,84,0,0,0,1,29,1,0,0,0,0,0,0,4,Dan Bellino,"D.Price (5-68), M.Barnes (3), J.Kelly (0-W), C.Kimbrel (0-Sv)",0.22943980929678187,0.3772348033373063,0.29395900755124055,0.6711938108885469,1.1760767685784423,3.3484581566614597,0.6406673901247966,0.267529665587918,9.962062039723275,3.492711780860503,1.0042401249721045,BOS,2018
50,50,May 24,@,TBR,"L,3-6",35,33,3,7,2,0,1,2,2,0,11,0,0,0,0,1,1,0,.266,.329,.458,.787,5,9,L,B.Snell(72),0.19948979591836735,8.0,12,6,4,2,4,5,0,1,3.51,39,162,98,2,0,2,0,33,1,0,0,0,1,0,2,4,Tom Hallion,"R.Porcello (4-25-L), B.Johnson (3), H.Velazquez (10), S.Wright (5)",0.2320280537697253,0.37755698421975453,0.29688325409403066,0.6744402383137852,1.1905283928962946,3.349555141416356,0.63989912397133,0.26465927099841524,9.885989914492436,3.4312718306965277,0.9866257399693049,BOS,2018
51,51,May 25,,ATL,"W,6-2",33,29,6,7,0,1,4,6,3,0,5,0,0,1,0,0,2,0,.266,.328,.463,.791,3,9,R,J.Teheran(53),0.19869543401906672,9.0,7,2,2,0,4,12,0,0,3.48,38,153,94,1,0,0,0,34,2,0,0,0,0,0,0,5,Jeff Nelson,"E.Rodriguez (4-53-W), H.Hembree (4-H), J.Kelly (1-H), M.Barnes (1-H), C.Kimbrel (1)",0.23151862464183381,0.3753581661891118,0.2967374417400311,0.6720956079291429,1.1911416899591485,3.3201055686949044,0.6393911799141407,0.2656654583117556,9.926897441410448,3.419772015198987,0.967533863685229,BOS,2018
52,52,May 26,,ATL,"W,8-6",42,35,8,10,1,2,1,8,6,0,7,1,0,0,1,0,0,0,.266,.330,.464,.794,10,10,L,S.Newcomb(35),0.19803439803439804,9.0,11,6,6,0,4,5,2,0,3.53,41,161,101,2,2,0,0,36,3,0,0,0,1,0,1,5,Laz Diaz,"D.Pomeranz (7-28), H.Velazquez (1), S.Wright (1-W), J.Kelly (0-H), C.Kimbrel (0-Sv)",0.23301516002245928,0.3790005614823133,0.29817444219066935,0.6771750036729827,1.200168740771989,3.3761444842860158,0.6391437308868502,0.26267748478701824,9.833368487660831,3.3634179598727356,0.9871335161358362,BOS,2018
53,53,May 27,,ATL,"L,1-7",34,30,1,4,2,1,0,1,4,0,10,0,0,0,0,1,0,0,.264,.328,.461,.789,6,9,R,M.Foltynewicz(71),0.19961333977767037,9.0,9,7,7,0,6,10,1,0,3.59,42,159,102,1,0,0,0,36,3,0,0,0,0,0,0,3,Manny Gonzalez,"C.Sale (4-34-L), B.Johnson (2), H.Velazquez (0)",0.23335167859108422,0.379746835443038,0.29940417080436943,0.6791510062474074,1.2088594493893603,3.3949060235975987,0.6391907081303859,0.26216484607745777,9.83647277996274,3.2997937628898195,0.9873732146553508,BOS,2018
54,54,May 28,,TOR,"W,8-3",38,33,8,11,1,1,2,8,4,0,4,0,0,1,0,1,1,0,.265,.330,.463,.793,6,9,R,A.Sanchez(24),0.19791172282866634,9.0,7,3,3,0,5,9,0,0,3.58,38,148,92,0,0,1,0,32,3,2,0,0,1,0,1,3,Jordan Baker,"D.Price (4-51-W), H.Hembree (2), S.Wright (1)",0.23309897241752298,0.3807463493780422,0.2997076023391813,0.6804539517172234,1.2111359479780532,3.384531802479171,0.6388718577559779,0.26169590643274854,9.821174558016663,3.25434822131992,0.9693151798414956,BOS,2018
